,0,1
1136,Otu05921,0.0
1137,Otu05992,0.0
1138,Otu06005,0.0
1139,Otu06011,0.0
1140,Otu06012,0.0
1141,Otu06024,0.0
1142,Otu06047,0.0
1143,Otu06084,0.0
1144,Otu06086,0.0
1145,Otu06107,0.0
1146,Otu06122,0.0
1147,Otu06126,0.0
1148,Otu06184,0.0
1149,Otu06185,0.0
1150,Otu06197,0.0
1151,Otu06200,0.0
1152,Otu06203,0.0
1153,Otu06207,0.0
1154,Otu06241,0.0
1155,Otu06247,0.0
1156,Otu06256,0.0
1157,Otu06296,0.0
1158,Otu06316,0.0
1159,Otu06327,0.0
1160,Otu06328,0.0
1161,Otu06333,0.0
1162,Otu06375,0.0
1163,Otu06391,0.0
1164,Otu06409,0.0
1165,Otu06456,0.0
1166,Otu06465,0.0
1167,Otu06500,0.0
1168,Otu06522,0.0
1169,Otu06553,0.0
1170,Otu06564,0.0
1171,Otu06589,0.0
1172,Otu06601,0.0
1173,Otu06604,0.0
1174,Otu06615,0.0
1175,Otu06623,0.0
1176,Otu06629,0.0
1177,Otu06635,0.0
1178,Otu06654,0.0
1179,Otu06657,0.0
1180,Otu06681,0.0
1181,Otu06689,0.0
1182,Otu06731,0.0
1183,Otu06762,0.0
1184,Otu06777,0.0
1185,Otu06787,0.0
1186,Otu06796,0.0
1187,Otu06819,0.0
1188,Otu06842,0.0
1189,Otu06873,0.0
1190,Otu06896,0.0
1191,Otu06907,0.0
1192,Otu06933,0.0
1193,Otu06949,0.0
1194,Otu06976,0.0
1195,Otu06995,0.0
1196,Otu07000,0.0
1197,Otu07011,0.0
1198,Otu07012,0.0
1199,Otu07038,0.0
1200,Otu07042,0.0
1201,Otu07047,0.0
1202,Otu07076,0.0
1203,Otu07084,0.0
1204,Otu07110,0.0
1205,Otu07123,0.0
1206,Otu07130,0.0
1207,Otu07157,0.0
1208,Otu07180,0.0
1209,Otu07182,0.0
1210,Otu07184,0.0
1211,Otu07272,0.0
1212,Otu07318,0.0
1213,Otu07334,0.0
1214,Otu07350,0.0
1215,Otu07403,0.0
1216,Otu07502,0.0
1217,Otu07529,0.0
1218,Otu07572,0.0
1219,Otu07574,0.0
1220,Otu07649,0.0
1221,Otu07700,0.0
1222,Otu07704,0.0
1223,Otu07722,0.0
1224,Otu07735,0.0
1225,Otu07748,0.0
1226,Otu07763,0.0
1227,Otu07776,0.0
1228,Otu07805,0.0
1229,Otu07811,0.0
1230,Otu07818,0.0
1231,Otu07834,0.0
1232,Otu07891,0.0
1233,Otu07919,0.0
1234,Otu07979,0.0
1235,Otu08015,0.0
1236,Otu08023,0.0
1237,Otu08045,0.0
1238,Otu08050,0.0
1239,Otu08054,0.0
1240,Otu08062,0.0
1241,Otu08072,0.0
1242,Otu08120,0.0
1243,Otu08156,0.0
1244,Otu08184,0.0
1245,Otu08207,0.0
1246,Otu08239,0.0
1247,Otu08247,0.0
1248,Otu08266,0.0
1249,Otu08273,0.0
1250,Otu08288,0.0
1251,Otu08291,0.0
1252,Otu08350,0.0
1253,Otu08365,0.0
1254,Otu08417,0.0
1255,Otu08440,0.0
1256,Otu08484,0.0
1257,Otu08485,0.0
1258,Otu08504,0.0
1259,Otu08533,0.0
1260,Otu08539,0.0
1261,Otu08614,0.0
1262,Otu08629,0.0
1263,Otu08635,0.0
1264,Otu08658,0.0
1265,Otu08664,0.0
1266,Otu08676,0.0
1267,Otu08699,0.0
1268,Otu08714,0.0
1269,Otu08733,0.0
1270,Otu08755,0.0
1271,Otu08786,0.0
1272,Otu08799,0.0
1273,Otu08875,0.0
1274,Otu08880,0.0
1275,Otu08882,0.0
1276,Otu09075,0.0
1277,Otu09094,0.0
1278,Otu09131,0.0
1279,Otu09140,0.0
1280,Otu09225,0.0
1281,Otu09227,0.0
1282,Otu09239,0.0
1283,Otu09240,0.0
1284,Otu09283,0.0
1285,Otu09292,0.0
1286,Otu09311,0.0
1287,Otu09313,0.0
1288,Otu09362,0.0
1289,Otu09476,0.0
1290,Otu09478,0.0
1291,Otu09514,0.0
1292,Otu09578,0.0
1293,Otu09633,0.0
1294,Otu09656,0.0
1295,Otu09660,0.0
1296,Otu09682,0.0
1297,Otu09694,0.0
1298,Otu09729,0.0
1299,Otu09826,0.0
1300,Otu09833,0.0
1301,Otu09898,0.0
1302,Otu09913,0.0
1303,Otu09935,0.0
1304,Otu09961,0.0
1305,Otu09971,0.0
1306,Otu09993,0.0
1307,Otu10012,0.0
1308,Otu10039,0.0
1309,Otu10064,0.0
1310,Otu10066,0.0
1311,Otu10082,0.0
1312,Otu10146,0.0
1313,Otu10149,0.0
1314,Otu10161,0.0
1315,Otu10174,0.0
1316,Otu10193,0.0
1317,Otu10292,0.0
1318,Otu10324,0.0
1319,Otu10329,0.0
1320,Otu10353,0.0
1321,Otu10359,0.0
1322,Otu10407,0.0
1323,Otu10458,0.0
1324,Otu10542,0.0
1325,Otu10555,0.0
1326,Otu10564,0.0
1327,Otu10573,0.0
1328,Otu10641,0.0
1329,Otu10643,0.0
1330,Otu10648,0.0
1331,Otu10686,0.0
1332,Otu10744,0.0
1333,Otu10789,0.0
1334,Otu10935,0.0
1335,Otu10969,0.0
1336,Otu11009,0.0
1337,Otu11046,0.0
1338,Otu11087,0.0
1339,Otu11088,0.0
1340,Otu11101,0.0
1341,Otu11135,0.0
1342,Otu11147,0.0
1343,Otu11228,0.0
1344,Otu11231,0.0
1345,Otu11258,0.0
1346,Otu11379,0.0
1347,Otu11473,0.0
1348,Otu11526,0.0
1349,Otu11570,0.0
1350,Otu11577,0.0
1351,Otu11591,0.0
1352,Otu11610,0.0
1353,Otu11616,0.0
1354,Otu11642,0.0
1355,Otu11699,0.0
1356,Otu11708,0.0
1357,Otu11710,0.0
1358,Otu11786,0.0
1359,Otu11811,0.0
1360,Otu11850,0.0
1361,Otu11912,0.0
1362,Otu11952,0.0
1363,Otu11964,0.0
1364,Otu11966,0.0
1365,Otu12024,0.0
1366,Otu12027,0.0
1367,Otu12048,0.0
1368,Otu12209,0.0
1369,Otu12213,0.0
1370,Otu12234,0.0
1371,Otu12294,0.0
1372,Otu12300,0.0
1373,Otu12387,0.0
1374,Otu12401,0.0
1375,Otu12409,0.0
1376,Otu12416,0.0
1377,Otu12449,0.0
1378,Otu12536,0.0
1379,Otu12562,0.0
1380,Otu12626,0.0
1381,Otu12632,0.0
1382,Otu12742,0.0
1383,Otu12768,0.0
1384,Otu12790,0.0
1385,Otu12796,0.0
1386,Otu12802,0.0
1387,Otu12806,0.0
1388,Otu12833,0.0
1389,Otu12877,0.0
1390,Otu12914,0.0
1391,Otu12927,0.0
1392,Otu12942,0.0
1393,Otu12946,0.0
1394,Otu13118,0.0
1395,Otu13122,0.0
1396,Otu13137,0.0
1397,Otu13163,0.0
1398,Otu13172,0.0
1399,Otu13193,0.0
1400,Otu13214,0.0
1401,Otu13216,0.0
1402,Otu13221,0.0
1403,Otu13270,0.0
1404,Otu13293,0.0
1405,Otu13302,0.0
1406,Otu13352,0.0
1407,Otu13564,0.0
1408,Otu13582,0.0
1409,Otu13610,0.0
1410,Otu13628,0.0
1411,Otu13710,0.0
1412,Otu13792,0.0
1413,Otu13803,0.0
1414,Otu13813,0.0
1415,Otu13873,0.0
1416,Otu13878,0.0
1417,Otu13931,0.0
1418,Otu13940,0.0
1419,Otu14123,0.0
1420,Otu14159,0.0
1421,Otu14218,0.0
1422,Otu14260,0.0
1423,Otu14281,0.0
1424,Otu14374,0.0
1425,Otu14448,0.0
1426,Otu14550,0.0
1427,Otu14552,0.0
1428,Otu14629,0.0
1429,Otu14725,0.0
1430,Otu14772,0.0
1431,Otu14908,0.0
1432,Otu14981,0.0
1433,Otu15081,0.0
1434,Otu15184,0.0
1435,Otu15261,0.0
1436,Otu15324,0.0
1437,Otu15437,0.0
1438,Otu15495,0.0
1439,Otu15540,0.0
1440,Otu15558,0.0
1441,Otu15567,0.0
1442,Otu15655,0.0
1443,Otu15806,0.0
1444,Otu15851,0.0
1445,Otu16024,0.0
1446,Otu16067,0.0
1447,Otu16103,0.0
1448,Otu16163,0.0
1449,Otu16173,0.0
1450,Otu16181,0.0
1451,Otu16246,0.0
1452,Otu16257,0.0
1453,Otu16296,0.0
1454,Otu16489,0.0
1455,Otu16565,0.0
1456,Otu16572,0.0
1457,Otu16620,0.0
1458,Otu16737,0.0
1459,Otu16858,0.0
1460,Otu16863,0.0
1461,Otu16943,0.0
1462,Otu16983,0.0
1463,Otu17117,0.0
1464,Otu17149,0.0
1465,Otu17253,0.0
1466,Otu17310,0.0
1467,Otu17419,0.0
1468,Otu17446,0.0
1469,Otu17701,0.0
1470,Otu17710,0.0
1471,Otu17746,0.0
1472,Otu17812,0.0
1473,Otu17818,0.0
1474,Otu17824,0.0
1475,Otu17825,0.0
1476,Otu17921,0.0
1477,Otu17941,0.0
1478,Otu18088,0.0
1479,Otu18133,0.0
1480,Otu18180,0.0
1481,Otu18189,0.0
1482,Otu18191,0.0
1483,Otu18312,0.0
1484,Otu18612,0.0
1485,Otu18620,0.0
1486,Otu18622,0.0
1487,Otu18640,0.0
1488,Otu18648,0.0
1489,Otu18654,0.0
1490,Otu18656,0.0
1491,Otu18739,0.0
1492,Otu18858,0.0
1493,Otu19188,0.0
1494,Otu19430,0.0
1495,Otu19461,0.0
1496,Otu19462,0.0
1497,Otu19805,0.0
1498,Otu19833,0.0
1499,Otu19917,0.0
1500,Otu19986,0.0
1501,Otu20129,0.0
1502,Otu20130,0.0
1503,Otu20223,0.0
1504,Otu20499,0.0
1505,Otu20532,0.0
1506,Otu20553,0.0
1507,Otu20560,0.0
1508,Otu20610,0.0
1509,Otu20611,0.0
1510,Otu20612,0.0
1511,Otu20621,0.0
1512,Otu20682,0.0
1513,Otu20718,0.0
1514,Otu20763,0.0
1515,Otu20959,0.0
1516,Otu21069,0.0
1517,Otu21098,0.0
1518,Otu21144,0.0
1519,Otu21209,0.0
1520,Otu21243,0.0
1521,Otu21409,0.0
1522,Otu21583,0.0
1523,Otu21590,0.0
1524,Otu21594,0.0
1525,Otu22101,0.0
1526,Otu22203,0.0
1527,Otu22313,0.0
1528,Otu22444,0.0
1529,Otu22866,0.0
1530,Otu23029,0.0
1531,Otu23073,0.0
1532,Otu23120,0.0
1533,Otu23159,0.0
1534,Otu23334,0.0
1535,Otu23418,0.0
1536,Otu23779,0.0
1537,Otu23853,0.0
1538,Otu23955,0.0
1539,Otu23985,0.0
1540,Otu24566,0.0
1541,Otu24590,0.0
1542,Otu24593,0.0
1543,Otu24604,0.0
1544,Otu24616,0.0
1545,Otu24636,0.0
1546,Otu24645,0.0
1547,Otu24672,0.0
1548,Otu25413,0.0
1549,Otu25433,0.0
1550,Otu25457,0.0
1551,Otu25736,0.0
1552,Otu25794,0.0
1553,Otu25962,0.0
1554,Otu26189,0.0
1555,Otu26592,0.0
1556,Otu26723,0.0
1557,Otu26813,0.0
1558,Otu27110,0.0
1559,Otu27299,0.0
1560,Otu27614,0.0
1561,Otu27693,0.0
1562,Otu27857,0.0
1563,Otu28107,0.0
1564,Otu28167,0.0
1565,Otu28225,0.0
1566,Otu28242,0.0
1567,Otu28361,0.0
1568,Otu28386,0.0
1569,Otu28404,0.0
1570,Otu28428,0.0
1571,Otu28791,0.0
1572,Otu29675,0.0
1573,Otu30074,0.0
1574,Otu30371,0.0
1575,Otu30701,0.0
1576,Otu33917,0.0
1577,Otu34842,0.0
1578,Otu35275,0.0
1579,Otu35801,0.0
1580,Otu35851,0.0
1581,Otu35979,0.0
1582,Otu36551,0.0
1583,Otu36769,0.0
1584,Otu36823,0.0
1585,Otu36854,0.0
1586,Otu36952,0.0
1587,Otu37038,0.0
1588,Otu37114,0.0
1589,Otu37551,0.0
1590,Otu38411,0.0
1591,Otu38414,0.0
1592,Otu38415,0.0
1593,Otu38419,0.0
1594,Otu38424,0.0
1595,Otu38428,0.0
1596,Otu38429,0.0
1597,Otu38430,0.0
1598,Otu38433,0.0
1599,Otu38434,0.0
1600,Otu38435,0.0
1601,Otu38436,0.0
1602,Otu38437,0.0
1603,Otu38442,0.0
1604,Otu38454,0.0
1605,Otu38456,0.0
1606,Otu38529,0.0
1607,Otu38548,0.0
1608,Otu39022,0.0
1609,Otu39132,0.0
1610,Otu39138,0.0
1611,Otu39265,0.0
1612,Otu39426,0.0
1613,Otu39711,0.0
1614,Otu39713,0.0
1615,Otu40703,0.0
1616,Otu40768,0.0
1617,Otu41106,0.0
1618,Otu41273,0.0
1619,Otu41615,0.0
1620,Otu41866,0.0
1621,Otu41871,0.0
1622,Otu41998,0.0
1623,Otu42134,0.0
1624,Otu42151,0.0
1625,Otu43082,0.0
1626,Otu43422,0.0
1627,Otu43723,0.0
1628,Otu43803,0.0
1629,Otu43872,0.0
1630,Otu44000,0.0
1631,Otu44257,0.0
1632,Otu44339,0.0
1633,Otu44593,0.0
1634,Otu45042,0.0
1635,Otu45112,0.0
1636,Otu45211,0.0
1637,Otu45446,0.0
1638,Otu45584,0.0
1639,Otu45595,0.0
1640,Otu45601,0.0
1641,Otu45631,0.0
1642,Otu46041,0.0
1643,Otu46773,0.0
1644,Otu46849,0.0
1645,Otu46947,0.0
1646,Otu47140,0.0
1647,Otu47147,0.0
