,0,1
1151,Otu11231,0.0
1152,Otu11258,0.0
1153,Otu11379,0.0
1154,Otu11473,0.0
1155,Otu11526,0.0
1156,Otu11570,0.0
1157,Otu11577,0.0
1158,Otu11591,0.0
1159,Otu11610,0.0
1160,Otu11616,0.0
1161,Otu11642,0.0
1162,Otu11699,0.0
1163,Otu11708,0.0
1164,Otu11710,0.0
1165,Otu11786,0.0
1166,Otu11811,0.0
1167,Otu11850,0.0
1168,Otu11912,0.0
1169,Otu11952,0.0
1170,Otu11964,0.0
1171,Otu11966,0.0
1172,Otu12024,0.0
1173,Otu12027,0.0
1174,Otu12048,0.0
1175,Otu12209,0.0
1176,Otu12213,0.0
1177,Otu12234,0.0
1178,Otu12294,0.0
1179,Otu12300,0.0
1180,Otu12387,0.0
1181,Otu12401,0.0
1182,Otu12409,0.0
1183,Otu12416,0.0
1184,Otu12449,0.0
1185,Otu12536,0.0
1186,Otu12562,0.0
1187,Otu12626,0.0
1188,Otu12632,0.0
1189,Otu12742,0.0
1190,Otu12768,0.0
1191,Otu12790,0.0
1192,Otu12796,0.0
1193,Otu12802,0.0
1194,Otu12806,0.0
1195,Otu12833,0.0
1196,Otu12877,0.0
1197,Otu12914,0.0
1198,Otu12927,0.0
1199,Otu12942,0.0
1200,Otu12946,0.0
1201,Otu13118,0.0
1202,Otu13122,0.0
1203,Otu13137,0.0
1204,Otu13163,0.0
1205,Otu13172,0.0
1206,Otu13193,0.0
1207,Otu13214,0.0
1208,Otu13216,0.0
1209,Otu13221,0.0
1210,Otu13270,0.0
1211,Otu13293,0.0
1212,Otu13302,0.0
1213,Otu13352,0.0
1214,Otu13564,0.0
1215,Otu13582,0.0
1216,Otu13610,0.0
1217,Otu13628,0.0
1218,Otu13710,0.0
1219,Otu13792,0.0
1220,Otu13803,0.0
1221,Otu13813,0.0
1222,Otu13873,0.0
1223,Otu13878,0.0
1224,Otu13931,0.0
1225,Otu13940,0.0
1226,Otu14123,0.0
1227,Otu14159,0.0
1228,Otu14218,0.0
1229,Otu14260,0.0
1230,Otu14281,0.0
1231,Otu14374,0.0
1232,Otu14448,0.0
1233,Otu14550,0.0
1234,Otu14552,0.0
1235,Otu14629,0.0
1236,Otu14725,0.0
1237,Otu14772,0.0
1238,Otu14908,0.0
1239,Otu14981,0.0
1240,Otu15081,0.0
1241,Otu15184,0.0
1242,Otu15261,0.0
1243,Otu15324,0.0
1244,Otu15437,0.0
1245,Otu15495,0.0
1246,Otu15540,0.0
1247,Otu15558,0.0
1248,Otu15567,0.0
1249,Otu15655,0.0
1250,Otu15806,0.0
1251,Otu15851,0.0
1252,Otu16024,0.0
1253,Otu16067,0.0
1254,Otu16103,0.0
1255,Otu16163,0.0
1256,Otu16173,0.0
1257,Otu16181,0.0
1258,Otu16246,0.0
1259,Otu16257,0.0
1260,Otu16296,0.0
1261,Otu16489,0.0
1262,Otu16565,0.0
1263,Otu16572,0.0
1264,Otu16620,0.0
1265,Otu16737,0.0
1266,Otu16858,0.0
1267,Otu16863,0.0
1268,Otu16943,0.0
1269,Otu16983,0.0
1270,Otu17117,0.0
1271,Otu17149,0.0
1272,Otu17253,0.0
1273,Otu17310,0.0
1274,Otu17419,0.0
1275,Otu17446,0.0
1276,Otu17701,0.0
1277,Otu17710,0.0
1278,Otu17746,0.0
1279,Otu17812,0.0
1280,Otu17818,0.0
1281,Otu17824,0.0
1282,Otu17825,0.0
1283,Otu17921,0.0
1284,Otu17941,0.0
1285,Otu18088,0.0
1286,Otu18133,0.0
1287,Otu18180,0.0
1288,Otu18189,0.0
1289,Otu18191,0.0
1290,Otu18312,0.0
1291,Otu18612,0.0
1292,Otu18620,0.0
1293,Otu18622,0.0
1294,Otu18640,0.0
1295,Otu18648,0.0
1296,Otu18654,0.0
1297,Otu18656,0.0
1298,Otu18739,0.0
1299,Otu18858,0.0
1300,Otu19188,0.0
1301,Otu19430,0.0
1302,Otu19461,0.0
1303,Otu19462,0.0
1304,Otu19833,0.0
1305,Otu19917,0.0
1306,Otu19986,0.0
1307,Otu20129,0.0
1308,Otu20130,0.0
1309,Otu20223,0.0
1310,Otu20499,0.0
1311,Otu20532,0.0
1312,Otu20553,0.0
1313,Otu20560,0.0
1314,Otu20610,0.0
1315,Otu20611,0.0
1316,Otu20612,0.0
1317,Otu20621,0.0
1318,Otu20682,0.0
1319,Otu20718,0.0
1320,Otu20763,0.0
1321,Otu20959,0.0
1322,Otu21069,0.0
1323,Otu21098,0.0
1324,Otu21144,0.0
1325,Otu21209,0.0
1326,Otu21243,0.0
1327,Otu21409,0.0
1328,Otu21583,0.0
1329,Otu21590,0.0
1330,Otu21594,0.0
1331,Otu22101,0.0
1332,Otu22203,0.0
1333,Otu22313,0.0
1334,Otu22444,0.0
1335,Otu22866,0.0
1336,Otu23029,0.0
1337,Otu23073,0.0
1338,Otu23120,0.0
1339,Otu23159,0.0
1340,Otu23334,0.0
1341,Otu23418,0.0
1342,Otu23779,0.0
1343,Otu23853,0.0
1344,Otu23955,0.0
1345,Otu23985,0.0
1346,Otu24566,0.0
1347,Otu24590,0.0
1348,Otu24593,0.0
1349,Otu24604,0.0
1350,Otu24616,0.0
1351,Otu24636,0.0
1352,Otu24645,0.0
1353,Otu24672,0.0
1354,Otu25413,0.0
1355,Otu25433,0.0
1356,Otu25457,0.0
1357,Otu25736,0.0
1358,Otu25794,0.0
1359,Otu25962,0.0
1360,Otu26189,0.0
1361,Otu26592,0.0
1362,Otu26723,0.0
1363,Otu26813,0.0
1364,Otu27110,0.0
1365,Otu27299,0.0
1366,Otu27614,0.0
1367,Otu27693,0.0
1368,Otu27857,0.0
1369,Otu28107,0.0
1370,Otu28167,0.0
1371,Otu28225,0.0
1372,Otu28242,0.0
1373,Otu28361,0.0
1374,Otu28386,0.0
1375,Otu28404,0.0
1376,Otu28428,0.0
1377,Otu28791,0.0
1378,Otu29675,0.0
1379,Otu30074,0.0
1380,Otu30371,0.0
1381,Otu30701,0.0
1382,Otu33917,0.0
1383,Otu34842,0.0
1384,Otu35275,0.0
1385,Otu35801,0.0
1386,Otu35851,0.0
1387,Otu35979,0.0
1388,Otu36551,0.0
1389,Otu36769,0.0
1390,Otu36823,0.0
1391,Otu36854,0.0
1392,Otu36952,0.0
1393,Otu37038,0.0
1394,Otu37114,0.0
1395,Otu37551,0.0
1396,Otu38411,0.0
1397,Otu38414,0.0
1398,Otu38415,0.0
1399,Otu38419,0.0
1400,Otu38424,0.0
1401,Otu38428,0.0
1402,Otu38429,0.0
1403,Otu38430,0.0
1404,Otu38433,0.0
1405,Otu38434,0.0
1406,Otu38435,0.0
1407,Otu38436,0.0
1408,Otu38437,0.0
1409,Otu38442,0.0
1410,Otu38454,0.0
1411,Otu38456,0.0
1412,Otu38529,0.0
1413,Otu38548,0.0
1414,Otu39022,0.0
1415,Otu39132,0.0
1416,Otu39138,0.0
1417,Otu39265,0.0
1418,Otu39426,0.0
1419,Otu39711,0.0
1420,Otu39713,0.0
1421,Otu40703,0.0
1422,Otu40768,0.0
1423,Otu41106,0.0
1424,Otu41273,0.0
1425,Otu41615,0.0
1426,Otu41866,0.0
1427,Otu41871,0.0
1428,Otu41998,0.0
1429,Otu42134,0.0
1430,Otu42151,0.0
1431,Otu43082,0.0
1432,Otu43422,0.0
1433,Otu43723,0.0
1434,Otu43803,0.0
1435,Otu43872,0.0
1436,Otu44000,0.0
1437,Otu44257,0.0
1438,Otu44339,0.0
1439,Otu44593,0.0
1440,Otu45042,0.0
1441,Otu45112,0.0
1442,Otu45211,0.0
1443,Otu45446,0.0
1444,Otu45584,0.0
1445,Otu45595,0.0
1446,Otu45601,0.0
1447,Otu45631,0.0
1448,Otu46041,0.0
1449,Otu46773,0.0
1450,Otu46849,0.0
1451,Otu46947,0.0
1452,Otu47140,0.0
1453,Otu47147,0.0
